VALUE	VALUE_SAVED	NAME	DESCRIPTION	UNIT	TYPE	TYPE_ID	VISIBLE	STATECHART	INSTANCE	LOWER_LIMIT	UPPER_LIMIT	VALIDATE	ID	INSTANCE_ID	STATECHART_ID	SET_ID	SET_ID_SAVED
-1	-1	Min Angle Position	The minimum angle position of the motor.	deg	DOUBLE	2	0	MirrorCover	MC3	-5	136	1	106	17	19	46	0
60.0000000000	60.0000000000	Motor Acceleration	The acceleration of the motor.	deg/s^2	DOUBLE	2	1	MirrorCover	MC3	0	120	1	47	17	19	46	0
60.0000000000	60.0000000000	Motor Deceleration	The deceleration of the motor.	 deg/s^2	DOUBLE	2	1	MirrorCover	MC3	0	120	1	55	17	19	46	0
9.000000	9.000000	Motor ID	ID of the instances motor.		DOUBLE	2	0	MirrorCover	MC3	1	7	0	98	17	19	46	0
120.0000000000	120.0000000000	Motor Jerk	The jerk of the motor.	 deg/s^3	DOUBLE	2	1	MirrorCover	MC3	0	440	1	65	17	19	46	0
22.0000000000	22.0000000000	Motor Max Velocity	The motor velocity at which a warning is triggered.	deg/s	DOUBLE	2	1	MirrorCover	MC3	0.1	25	1	73	17	19	46	0
20.0000000000	20.0000000000	Motor Velocity	The motor velocity at which sequences are executed.	deg/s	DOUBLE	2	1	MirrorCover	MC3	0.1	25	1	30	17	19	46	0
-1.0000000000	-1.0000000000	MoveVelocity_Trns_TimeOut	Timeout for Move Velocity commands. Negative numbers means no timeout.	ms	DOUBLE	2	1	MirrorCover	MC3	0	0	0	482	17	19	46	0
180.000000	180.000000	Move_Trans_TimeMargin	Margin to apply to calculation time for specified movement before a timeout error occurs	%	DOUBLE	2	1	MirrorCover	MC3	0	0	0	483	17	19	46	0
3000.0000000000	3000.0000000000	OffTrans_Timeout	Power off transition timeout	ms	DOUBLE	2	1	MirrorCover	MC3	0	0	0	484	17	19	46	0
5000.000000	5000.000000	OnTrans_Timeout	Power on transition timeout	ms	DOUBLE	2	1	MirrorCover	MC3	1	7	0	485	17	19	46	0
0	0	OpenOrder	This parameter indicates if this MC is one of the first MC to open. If true goes first, if false goes second		BOOLEAN	1	0	MirrorCover	MC3	0	136	1	538	17	19	46	0
3000.0000000000	3000.0000000000	ResettingTime	Timeout for the reset transition.	ms	DOUBLE	2	1	MirrorCover	MC3	0	0	0	486	17	19	46	0
0	0	Retracted Position	The retracted position.	deg	DOUBLE	2	0	MirrorCover	MC3	-5	136	1	840	17	19	46	0
3000.0000000000	3000.0000000000	StopTrans_Timeout	Maximum time allowed for a stop command	ms	DOUBLE	2	1	MirrorCover	MC3	0	0	0	487	17	19	46	0
0.0000000000	0.0000000000	WaitAfterReset			DOUBLE	2	0	MirrorCover	MC3	0	0	0	488	17	19	46	0
25.0000000000	25.0000000000	Critical Max Motor Velocity	The motor velocity at which an alarm is triggered.	deg/s	DOUBLE	2	1	MirrorCover	MC4	0	25	1	83	18	19	46	0
131	131	Deployed Position	The deployed position.	deg	DOUBLE	2	0	MirrorCover	MC4	-5	140	1	838	18	19	46	0
0	0	DisableColisionCheck	WARNING! This setting is used to disable the colision check (value TRUE), use only when something is wrong. Otherwise leave it to FALSE.		BOOLEAN	1	1	MirrorCover	MC4	0	136	1	1397	18	19	46	0
900	900	Error ID	Error id of the current instance.		STRING	3	0	MirrorCover	MC4	1	7	0	91	18	19	46	0
MC Y-	MC Y-	ID String	This is the identifier for the cover in string format.		STRING	3	1	MirrorCover	MC4	1	7	0	467	18	19	46	0
MC X+,MC X-,MCL Y-,MCL X+,MCL Y+,MCL X-	MC X+,MC X-,MCL Y-,MCL X+,MCL Y+,MCL X-	IDStringsToCheck	Here specify the ID Strings to search when guard executed. (separeted by ",").		STRING	3	0	MirrorCover	MC4	1	7	0	570	18	19	46	0
8.0000000000	8.0000000000	InRangeMargin	This is the value used to verify that the mirror cover is deployed or retracted.	deg	DOUBLE	2	0	MirrorCover	MC4	-5	140	0	850	18	19	46	0
1	1	IsOnTop	This setting is used to know if this MC is on top or not. This is used in the guard.		BOOLEAN	1	0	MirrorCover	MC4	0	136	1	574	18	19	46	0
10.0000000000	10.0000000000	Jog Speed	The motor speed used when jog 100 percent is used.	deg/s	DOUBLE	2	1	MirrorCover	MC4	0	50	1	872	18	19	46	0
132	132	Max Angle Position	The maximum angle position of the motor.	deg	DOUBLE	2	1	MirrorCover	MC4	-5	140.5	1	40	18	19	46	0
25.0000000000	25.0000000000	Max Speed	The maximum speed of the motor, if the speed is greater than this the command is rejected.	deg/s	DOUBLE	2	1	MirrorCover	MC4	0	0	0	877	18	19	46	0
-1	-1	Min Angle Position	The minimum angle position of the motor.	deg	DOUBLE	2	0	MirrorCover	MC4	-5	136	1	107	18	19	46	0
60.0000000000	60.0000000000	Motor Acceleration	The acceleration of the motor.	deg/s^2	DOUBLE	2	1	MirrorCover	MC4	0	120	1	48	18	19	46	0
60.0000000000	60.0000000000	Motor Deceleration	The deceleration of the motor.	 deg/s^2	DOUBLE	2	1	MirrorCover	MC4	0	120	1	56	18	19	46	0
7	7	Motor ID	ID of the instances motor.		DOUBLE	2	0	MirrorCover	MC4	1	7	0	99	18	19	46	0
120.0000000000	120.0000000000	Motor Jerk	The jerk of the motor.	 deg/s^3	DOUBLE	2	1	MirrorCover	MC4	1	440	1	66	18	19	46	0
22.0000000000	22.0000000000	Motor Max Velocity	The motor velocity at which a warning is triggered.	deg/s	DOUBLE	2	1	MirrorCover	MC4	0.1	25	1	75	18	19	46	0
20.0000000000	20.0000000000	Motor Velocity	The motor velocity at which sequences are executed.	deg/s	DOUBLE	2	1	MirrorCover	MC4	0	25	1	32	18	19	46	0
-1.0000000000	-1.0000000000	MoveVelocity_Trns_TimeOut	Timeout for Move Velocity commands. Negative numbers means no timeout.	ms	DOUBLE	2	1	MirrorCover	MC4	0	0	0	489	18	19	46	0
180.000000	180.000000	Move_Trans_TimeMargin	Margin to apply to calculation time for specified movement before a timeout error occurs	%	DOUBLE	2	1	MirrorCover	MC4	0	0	0	490	18	19	46	0
3000.0000000000	3000.0000000000	OffTrans_Timeout	Power off transition timeout	ms	DOUBLE	2	1	MirrorCover	MC4	0	0	0	491	18	19	46	0
5000.000000	5000.000000	OnTrans_Timeout	Power on transition timeout	ms	DOUBLE	2	1	MirrorCover	MC4	1	7	0	492	18	19	46	0
1	1	OpenOrder	This parameter indicates if this MC is one of the first MC to open. If true goes first, if false goes second		BOOLEAN	1	0	MirrorCover	MC4	0	136	1	539	18	19	46	0
3000.0000000000	3000.0000000000	ResettingTime	Timeout for the reset transition.	ms	DOUBLE	2	1	MirrorCover	MC4	0	0	0	493	18	19	46	0
-0.3	-0.3	Retracted Position	The retracted position.	deg	DOUBLE	2	0	MirrorCover	MC4	-5	136	1	841	18	19	46	0
3000.0000000000	3000.0000000000	StopTrans_Timeout	Maximum time allowed for a stop command	ms	DOUBLE	2	1	MirrorCover	MC4	0	0	0	494	18	19	46	0
0.0000000000	0.0000000000	WaitAfterReset			DOUBLE	2	0	MirrorCover	MC4	0	0	0	495	18	19	46	0
1500.MC	1500.MC	SystemSource	This is the identifier for the system used when publishing the Alarm source.		STRING	3	0	MirrorCoverLocks	General	1	7	0	527	56	30	46	0
50.000000	50.000000	Critical Max Motor Velocity	The motor velocity at which an alarm is triggered.	deg/s	DOUBLE	2	1	MirrorCoverLocks	MCL1	0	9	0	84	19	30	46	0
0	0	DisableColisionCheck	WARNING! This setting is used to disable the colision check (value TRUE), use only when something is wrong. Otherwise leave it to FALSE.		BOOLEAN	1	1	MirrorCoverLocks	MCL1	0	136	1	1398	19	30	46	0
1500	1500	Error ID	Error id of the current instance.		STRING	3	0	MirrorCoverLocks	MCL1	1	7	0	92	19	30	46	0
MCL X+	MCL X+	ID String	This is the identifier for the cover in string format.		STRING	3	1	MirrorCoverLocks	MCL1	1	7	0	460	19	30	46	0
MC X+,MC Y+,MC X-,MC Y-	MC X+,MC Y+,MC X-,MC Y-	IDStringsToCheck	Here specify the ID Strings to search when guard executed. (separeted by ",").		STRING	3	0	MirrorCoverLocks	MCL1	1	7	0	575	19	30	46	0
5	5	InRangeMargin	This is the value used to verify that the mirror cover is deployed or retracted.	deg	DOUBLE	2	0	MirrorCoverLocks	MCL1	-5	140	0	830	19	30	46	0
20.0000000000	20.0000000000	Jog Speed	The motor speed used when jog 100 percent is used.	deg/s	DOUBLE	2	1	MirrorCoverLocks	MCL1	0	50	1	865	19	30	46	0
3.6000000000	3.6000000000	Locked Position	The locked position.	deg	DOUBLE	2	0	MirrorCoverLocks	MCL1	-5	136	0	861	19	30	46	0
173.0000000000	173.0000000000	Max Angle Position	The maximum angle position of the motor.	deg	DOUBLE	2	1	MirrorCoverLocks	MCL1	0	190	1	41	19	30	46	0
50.0000000000	50.0000000000	Max Speed	The maximum speed of the motor, if the speed is greater than this the command is rejected.	deg/s	DOUBLE	2	1	MirrorCoverLocks	MCL1	0	0	0	878	19	30	46	0
3.0000000000	3.0000000000	Min Angle Position	The minimum angle position of the motor.	deg	DOUBLE	2	0	MirrorCoverLocks	MCL1	0	136	1	108	19	30	46	0
180.0000000000	180.0000000000	Motor Acceleration	The acceleration of the motor.	deg/s^2	DOUBLE	2	1	MirrorCoverLocks	MCL1	0.1	600	1	49	19	30	46	0
180.0000000000	180.0000000000	Motor Deceleration	The deceleration of the motor.	 deg/s^2	DOUBLE	2	1	MirrorCoverLocks	MCL1	0.1	600	1	57	19	30	46	0
10	10	Motor ID	ID of the instances motor.		DOUBLE	2	0	MirrorCoverLocks	MCL1	1	7	0	100	19	30	46	0
360.0000000000	360.0000000000	Motor Jerk	The jerk of the motor.	 deg/s^3	DOUBLE	2	1	MirrorCoverLocks	MCL1	0.1	900	1	67	19	30	46	0
48.0000000000	48.0000000000	Motor Max Velocity	The motor velocity at which a warning is triggered.	deg/s	DOUBLE	2	1	MirrorCoverLocks	MCL1	0	21	0	76	19	30	46	0
45.0000000000	45.0000000000	Motor Velocity	The motor velocity at which sequences are executed.	deg/s	DOUBLE	2	1	MirrorCoverLocks	MCL1	0	50	1	33	19	30	46	0
-1.0000000000	-1.0000000000	MoveVelocity_Trns_TimeOut	Timeout for Move Velocity commands. Negative numbers means no timeout.	ms	DOUBLE	2	1	MirrorCoverLocks	MCL1	0	0	0	497	19	30	46	0
150.0000000000	150.0000000000	Move_Trans_TimeMargin	Margin to apply to calculation time for specified movement before a timeout error occurs	%	DOUBLE	2	1	MirrorCoverLocks	MCL1	0	0	0	498	19	30	46	0
3000.0000000000	3000.0000000000	OffTrans_Timeout	Power off transition timeout	ms	DOUBLE	2	1	MirrorCoverLocks	MCL1	0	0	0	499	19	30	46	0
3000.0000000000	3000.0000000000	OnTrans_Timeout	Power on transition timeout	ms	DOUBLE	2	1	MirrorCoverLocks	MCL1	1	7	0	500	19	30	46	0
3000.0000000000	3000.0000000000	ResettingTime	Timeout for the reset transition.	ms	DOUBLE	2	1	MirrorCoverLocks	MCL1	0	0	0	501	19	30	46	0
3000.0000000000	3000.0000000000	StopTrans_Timeout	Maximum time allowed for a stop command	ms	DOUBLE	2	1	MirrorCoverLocks	MCL1	0	0	0	502	19	30	46	0
170.0000000000	170.0000000000	Unlocked Position	The unlocked position.	deg	DOUBLE	2	0	MirrorCoverLocks	MCL1	-5	180	1	857	19	30	46	0
0.0000000000	0.0000000000	WaitAfterReset			DOUBLE	2	0	MirrorCoverLocks	MCL1	0	0	0	503	19	30	46	0
50.0000000000	50.0000000000	Critical Max Motor Velocity	The motor velocity at which an alarm is triggered.	deg/s	DOUBLE	2	1	MirrorCoverLocks	MCL2	0	9	0	85	20	30	46	0
0	0	DisableColisionCheck	WARNING! This setting is used to disable the colision check (value TRUE), use only when something is wrong. Otherwise leave it to FALSE.		BOOLEAN	1	1	MirrorCoverLocks	MCL2	0	136	1	1399	20	30	46	0
1500	1500	Error ID	Error id of the current instance.		STRING	3	0	MirrorCoverLocks	MCL2	1	7	0	93	20	30	46	0
MCL Y+	MCL Y+	ID String	This is the identifier for the cover in string format.		STRING	3	1	MirrorCoverLocks	MCL2	1	7	0	461	20	30	46	0
MC X+,MC Y+,MC X-,MC Y-	MC X+,MC Y+,MC X-,MC Y-	IDStringsToCheck	Here specify the ID Strings to search when guard executed. (separeted by ",").		STRING	3	0	MirrorCoverLocks	MCL2	1	7	0	576	20	30	46	0
5	5	InRangeMargin	This is the value used to verify that the mirror cover is deployed or retracted.	deg	DOUBLE	2	0	MirrorCoverLocks	MCL2	-5	140	0	831	20	30	46	0
20.0000000000	20.0000000000	Jog Speed	The motor speed used when jog 100 percent is used.	deg/s	DOUBLE	2	1	MirrorCoverLocks	MCL2	0	50	1	866	20	30	46	0
7	7	Locked Position	The locked position.	deg	DOUBLE	2	0	MirrorCoverLocks	MCL2	-5	136	0	862	20	30	46	0
175	175	Max Angle Position	The maximum angle position of the motor.	deg	DOUBLE	2	1	MirrorCoverLocks	MCL2	0	190	1	42	20	30	46	0
50.0000000000	50.0000000000	Max Speed	The maximum speed of the motor, if the speed is greater than this the command is rejected.	deg/s	DOUBLE	2	1	MirrorCoverLocks	MCL2	0	0	0	879	20	30	46	0
3.000000	3.000000	Min Angle Position	The minimum angle position of the motor.	deg	DOUBLE	2	0	MirrorCoverLocks	MCL2	0	136	1	109	20	30	46	0
180.0000000000	180.0000000000	Motor Acceleration	The acceleration of the motor.	deg/s^2	DOUBLE	2	1	MirrorCoverLocks	MCL2	0.1	600	1	50	20	30	46	0
180.0000000000	180.0000000000	Motor Deceleration	The deceleration of the motor.	 deg/s^2	DOUBLE	2	1	MirrorCoverLocks	MCL2	0.1	600	1	58	20	30	46	0
12	12	Motor ID	ID of the instances motor.		DOUBLE	2	0	MirrorCoverLocks	MCL2	1	7	0	101	20	30	46	0
360.0000000000	360.0000000000	Motor Jerk	The jerk of the motor.	 deg/s^3	DOUBLE	2	1	MirrorCoverLocks	MCL2	0.1	900	1	68	20	30	46	0
48.0000000000	48.0000000000	Motor Max Velocity	The motor velocity at which a warning is triggered.	deg/s	DOUBLE	2	1	MirrorCoverLocks	MCL2	0	50	1	77	20	30	46	0
45.0000000000	45.0000000000	Motor Velocity	The motor velocity at which sequences are executed.	deg/s	DOUBLE	2	1	MirrorCoverLocks	MCL2	0	50	1	34	20	30	46	0
-1.0000000000	-1.0000000000	MoveVelocity_Trns_TimeOut	Timeout for Move Velocity commands. Negative numbers means no timeout.	ms	DOUBLE	2	1	MirrorCoverLocks	MCL2	0	0	0	504	20	30	46	0
150.0000000000	150.0000000000	Move_Trans_TimeMargin	Margin to apply to calculation time for specified movement before a timeout error occurs	%	DOUBLE	2	1	MirrorCoverLocks	MCL2	0	0	0	505	20	30	46	0
3000.0000000000	3000.0000000000	OffTrans_Timeout	Power off transition timeout	ms	DOUBLE	2	1	MirrorCoverLocks	MCL2	0	0	0	506	20	30	46	0
3000.0000000000	3000.0000000000	OnTrans_Timeout	Power on transition timeout	ms	DOUBLE	2	1	MirrorCoverLocks	MCL2	1	7	0	507	20	30	46	0
3000.0000000000	3000.0000000000	ResettingTime	Timeout for the reset transition.	ms	DOUBLE	2	1	MirrorCoverLocks	MCL2	0	0	0	508	20	30	46	0
3000.0000000000	3000.0000000000	StopTrans_Timeout	Maximum time allowed for a stop command	ms	DOUBLE	2	1	MirrorCoverLocks	MCL2	0	0	0	509	20	30	46	0
174	174	Unlocked Position	The unlocked position.	deg	DOUBLE	2	0	MirrorCoverLocks	MCL2	-5	180	1	858	20	30	46	0
0.0000000000	0.0000000000	WaitAfterReset			DOUBLE	2	0	MirrorCoverLocks	MCL2	0	0	0	510	20	30	46	0
50.0000000000	50.0000000000	Critical Max Motor Velocity	The motor velocity at which an alarm is triggered.	deg/s	DOUBLE	2	1	MirrorCoverLocks	MCL3	0	9	0	86	21	30	46	0
0	0	DisableColisionCheck	WARNING! This setting is used to disable the colision check (value TRUE), use only when something is wrong. Otherwise leave it to FALSE.		BOOLEAN	1	1	MirrorCoverLocks	MCL3	0	136	1	1400	21	30	46	0
1500	1500	Error ID	Error id of the current instance.		STRING	3	0	MirrorCoverLocks	MCL3	1	7	0	94	21	30	46	0
MCL X-	MCL X-	ID String	This is the identifier for the cover in string format.		STRING	3	1	MirrorCoverLocks	MCL3	1	7	0	462	21	30	46	0
MC X+,MC Y+,MC X-,MC Y-	MC X+,MC Y+,MC X-,MC Y-	IDStringsToCheck	Here specify the ID Strings to search when guard executed. (separeted by ",").		STRING	3	0	MirrorCoverLocks	MCL3	1	7	0	577	21	30	46	0
5	5	InRangeMargin	This is the value used to verify that the mirror cover is deployed or retracted.	deg	DOUBLE	2	0	MirrorCoverLocks	MCL3	-5	140	0	832	21	30	46	0
20.0000000000	20.0000000000	Jog Speed	The motor speed used when jog 100 percent is used.	deg/s	DOUBLE	2	1	MirrorCoverLocks	MCL3	0	50	1	867	21	30	46	0
5.5	5.5	Locked Position	The locked position.	deg	DOUBLE	2	0	MirrorCoverLocks	MCL3	-5	136	0	863	21	30	46	0
173.0000000000	173.0000000000	Max Angle Position	The maximum angle position of the motor.	deg	DOUBLE	2	1	MirrorCoverLocks	MCL3	0	190	1	43	21	30	46	0
50.0000000000	50.0000000000	Max Speed	The maximum speed of the motor, if the speed is greater than this the command is rejected.	deg/s	DOUBLE	2	1	MirrorCoverLocks	MCL3	0	0	0	880	21	30	46	0
3.000000	3.000000	Min Angle Position	The minimum angle position of the motor.	deg	DOUBLE	2	0	MirrorCoverLocks	MCL3	0	136	1	110	21	30	46	0
180.0000000000	180.0000000000	Motor Acceleration	The acceleration of the motor.	deg/s^2	DOUBLE	2	1	MirrorCoverLocks	MCL3	0.1	500	1	51	21	30	46	0
180.000000	180.000000	Motor Deceleration	The deceleration of the motor.	 deg/s^2	DOUBLE	2	1	MirrorCoverLocks	MCL3	0.1	500	1	60	21	30	46	0
6	6	Motor ID	ID of the instances motor.		DOUBLE	2	0	MirrorCoverLocks	MCL3	1	7	0	102	21	30	46	0
360.0000000000	360.0000000000	Motor Jerk	The jerk of the motor.	 deg/s^3	DOUBLE	2	1	MirrorCoverLocks	MCL3	0.1	900	1	69	21	30	46	0
48.0000000000	48.0000000000	Motor Max Velocity	The motor velocity at which a warning is triggered.	deg/s	DOUBLE	2	1	MirrorCoverLocks	MCL3	0	50	1	78	21	30	46	0
45.0000000000	45.0000000000	Motor Velocity	The motor velocity at which sequences are executed.	deg/s	DOUBLE	2	1	MirrorCoverLocks	MCL3	0.1	50	1	35	21	30	46	0
-1.0000000000	-1.0000000000	MoveVelocity_Trns_TimeOut	Timeout for Move Velocity commands. Negative numbers means no timeout.	ms	DOUBLE	2	1	MirrorCoverLocks	MCL3	0	0	0	511	21	30	46	0
150.0000000000	150.0000000000	Move_Trans_TimeMargin	Margin to apply to calculation time for specified movement before a timeout error occurs	%	DOUBLE	2	1	MirrorCoverLocks	MCL3	0	0	0	512	21	30	46	0
3000.0000000000	3000.0000000000	OffTrans_Timeout	Power off transition timeout	ms	DOUBLE	2	1	MirrorCoverLocks	MCL3	0	0	0	513	21	30	46	0
3000.0000000000	3000.0000000000	OnTrans_Timeout	Power on transition timeout	ms	DOUBLE	2	1	MirrorCoverLocks	MCL3	1	7	0	514	21	30	46	0
3000.0000000000	3000.0000000000	ResettingTime	Timeout for the reset transition.	ms	DOUBLE	2	1	MirrorCoverLocks	MCL3	0	0	0	649	21	30	46	0
3000.0000000000	3000.0000000000	StopTrans_Timeout	Maximum time allowed for a stop command	ms	DOUBLE	2	1	MirrorCoverLocks	MCL3	0	0	0	515	21	30	46	0
172	172	Unlocked Position	The unlocked position.	deg	DOUBLE	2	0	MirrorCoverLocks	MCL3	-5	180	1	859	21	30	46	0
0.0000000000	0.0000000000	WaitAfterReset			DOUBLE	2	0	MirrorCoverLocks	MCL3	0	0	0	516	21	30	46	0
50.0000000000	50.0000000000	Critical Max Motor Velocity	The motor velocity at which an alarm is triggered.	deg/s	DOUBLE	2	1	MirrorCoverLocks	MCL4	0	9	0	87	22	30	46	0
0	0	DisableColisionCheck	WARNING! This setting is used to disable the colision check (value TRUE), use only when something is wrong. Otherwise leave it to FALSE.		BOOLEAN	1	1	MirrorCoverLocks	MCL4	0	136	1	1401	22	30	46	0
1500	1500	Error ID	Error id of the current instance.		STRING	3	0	MirrorCoverLocks	MCL4	1	7	0	95	22	30	46	0
MCL Y-	MCL Y-	ID String	This is the identifier for the cover in string format.		STRING	3	1	MirrorCoverLocks	MCL4	1	7	0	463	22	30	46	0
MC X+,MC Y+,MC X-,MC Y-	MC X+,MC Y+,MC X-,MC Y-	IDStringsToCheck	Here specify the ID Strings to search when guard executed. (separeted by ",").		STRING	3	0	MirrorCoverLocks	MCL4	1	7	0	578	22	30	46	0
5	5	InRangeMargin	This is the value used to verify that the mirror cover is deployed or retracted.	deg	DOUBLE	2	0	MirrorCoverLocks	MCL4	-5	140	0	833	22	30	46	0
